dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1743-11-01,-0.1059999999999998,1.905,Toronto,Canada,44.20N,80.50W
1744-04-01,5.892,2.249,Toronto,Canada,44.20N,80.50W
1744-05-01,12.05,1.83,Toronto,Canada,44.20N,80.50W
1744-06-01,17.857,1.72,Toronto,Canada,44.20N,80.50W
1744-07-01,19.13000000000001,1.5530000000000002,Toronto,Canada,44.20N,80.50W
1744-09-01,12.411,1.7,Toronto,Canada,44.20N,80.50W
1744-10-01,5.905000000000001,1.853,Toronto,Canada,44.20N,80.50W
1744-11-01,0.016,1.727,Toronto,Canada,44.20N,80.50W
1744-12-01,-6.232,2.032,Toronto,Canada,44.20N,80.50W
1745-01-01,-7.625,2.182,Toronto,Canada,44.20N,80.50W
1745-02-01,-8.16,2.063,Toronto,Canada,44.20N,80.50W
1745-03-01,-4.106,1.974,Toronto,Canada,44.20N,80.50W
1745-04-01,4.041,1.6769999999999998,Toronto,Canada,44.20N,80.50W
1750-01-01,-8.613,2.057,Toronto,Canada,44.20N,80.50W
1750-02-01,-7.92,2.257,Toronto,Canada,44.20N,80.50W
1750-03-01,-2.468,2.527,Toronto,Canada,44.20N,80.50W
1750-04-01,4.628,1.68,Toronto,Canada,44.20N,80.50W
1750-05-01,12.169,1.731,Toronto,Canada,44.20N,80.50W
1750-06-01,16.238,1.504,Toronto,Canada,44.20N,80.50W
1750-07-01,21.145,1.403,Toronto,Canada,44.20N,80.50W
1750-08-01,19.267,1.376,Toronto,Canada,44.20N,80.50W
1750-09-01,14.343,1.508,Toronto,Canada,44.20N,80.50W
1750-10-01,5.758000000000001,1.682,Toronto,Canada,44.20N,80.50W
1750-12-01,-5.307,2.074,Toronto,Canada,44.20N,80.50W
1751-01-01,-8.283,2.169,Toronto,Canada,44.20N,80.50W
1751-02-01,-8.124,2.213,Toronto,Canada,44.20N,80.50W
1751-03-01,-1.993,2.077,Toronto,Canada,44.20N,80.50W
1751-04-01,3.91,1.6869999999999998,Toronto,Canada,44.20N,80.50W
1751-06-01,17.721,1.517,Toronto,Canada,44.20N,80.50W
1751-07-01,19.76,1.3430000000000002,Toronto,Canada,44.20N,80.50W
1751-08-01,18.743,1.34,Toronto,Canada,44.20N,80.50W
1751-09-01,12.975,1.45,Toronto,Canada,44.20N,80.50W
1752-01-01,-11.823,2.344,Toronto,Canada,44.20N,80.50W
1752-03-01,-1.89,2.089,Toronto,Canada,44.20N,80.50W
1752-04-01,3.439,1.891,Toronto,Canada,44.20N,80.50W
1752-10-01,6.367000000000001,1.822,Toronto,Canada,44.20N,80.50W
1752-11-01,2.325,1.616,Toronto,Canada,44.20N,80.50W
1752-12-01,-4.99,1.904,Toronto,Canada,44.20N,80.50W
1753-01-01,-8.116,3.838,Toronto,Canada,44.20N,80.50W
1753-02-01,-7.55,4.208,Toronto,Canada,44.20N,80.50W
1753-03-01,-1.241,3.373,Toronto,Canada,44.20N,80.50W
1753-04-01,4.022,5.144,Toronto,Canada,44.20N,80.50W
1753-05-01,12.325,1.93,Toronto,Canada,44.20N,80.50W
1753-06-01,18.043,2.891,Toronto,Canada,44.20N,80.50W
1753-07-01,19.648,2.277,Toronto,Canada,44.20N,80.50W
1753-08-01,18.45,4.296,Toronto,Canada,44.20N,80.50W
1753-09-01,13.074000000000002,2.38,Toronto,Canada,44.20N,80.50W
1753-10-01,7.504,1.78,Toronto,Canada,44.20N,80.50W
1753-11-01,0.0460000000000002,1.843,Toronto,Canada,44.20N,80.50W
1753-12-01,-7.102,4.405,Toronto,Canada,44.20N,80.50W
1754-01-01,-7.5459999999999985,3.498,Toronto,Canada,44.20N,80.50W
1754-02-01,-8.902999999999999,4.283,Toronto,Canada,44.20N,80.50W
1754-03-01,-2.822,3.607,Toronto,Canada,44.20N,80.50W
1754-06-01,17.442999999999998,2.431,Toronto,Canada,44.20N,80.50W
1754-07-01,19.56,2.17,Toronto,Canada,44.20N,80.50W
1754-08-01,18.437,2.65,Toronto,Canada,44.20N,80.50W
1754-09-01,13.428,2.218,Toronto,Canada,44.20N,80.50W
1754-10-01,8.443999999999999,2.446,Toronto,Canada,44.20N,80.50W
1754-12-01,-4.5440000000000005,1.983,Toronto,Canada,44.20N,80.50W
1755-01-01,-8.398,5.155,Toronto,Canada,44.20N,80.50W
1755-02-01,-7.962000000000001,3.176,Toronto,Canada,44.20N,80.50W
1755-03-01,-3.992,3.28,Toronto,Canada,44.20N,80.50W
1755-04-01,4.815,3.68,Toronto,Canada,44.20N,80.50W
1755-05-01,12.41,2.834,Toronto,Canada,44.20N,80.50W
1755-06-01,17.61,3.34,Toronto,Canada,44.20N,80.50W
1755-09-01,13.486,1.819,Toronto,Canada,44.20N,80.50W
1755-10-01,6.029000000000001,3.398,Toronto,Canada,44.20N,80.50W
1755-11-01,0.415,3.621,Toronto,Canada,44.20N,80.50W
1755-12-01,-6.359,5.351,Toronto,Canada,44.20N,80.50W
1756-01-01,-6.73,3.471,Toronto,Canada,44.20N,80.50W
1756-02-01,-4.956,2.385,Toronto,Canada,44.20N,80.50W
1756-06-01,17.805,2.044,Toronto,Canada,44.20N,80.50W
1756-07-01,19.422,1.545,Toronto,Canada,44.20N,80.50W
1756-08-01,18.155,4.496,Toronto,Canada,44.20N,80.50W
1756-09-01,14.585,2.501,Toronto,Canada,44.20N,80.50W
1756-10-01,6.5070000000000014,2.944,Toronto,Canada,44.20N,80.50W
1756-11-01,-0.5770000000000001,3.5,Toronto,Canada,44.20N,80.50W
1756-12-01,-6.8900000000000015,2.144,Toronto,Canada,44.20N,80.50W
1757-01-01,-9.879,2.827,Toronto,Canada,44.20N,80.50W
1757-02-01,-6.76,2.574,Toronto,Canada,44.20N,80.50W
1757-03-01,-2.931,3.158,Toronto,Canada,44.20N,80.50W
1757-04-01,3.796,2.648,Toronto,Canada,44.20N,80.50W
1757-05-01,12.556,2.279,Toronto,Canada,44.20N,80.50W
1757-06-01,19.934,2.589,Toronto,Canada,44.20N,80.50W
1757-07-01,21.766,3.057,Toronto,Canada,44.20N,80.50W
1757-08-01,18.647,4.593999999999999,Toronto,Canada,44.20N,80.50W
1757-10-01,6.014000000000001,4.838,Toronto,Canada,44.20N,80.50W
1757-11-01,-0.5919999999999996,3.757,Toronto,Canada,44.20N,80.50W
1757-12-01,-6.144,3.569,Toronto,Canada,44.20N,80.50W
1758-01-01,-10.464,2.274,Toronto,Canada,44.20N,80.50W
1758-02-01,-9.158,2.92,Toronto,Canada,44.20N,80.50W
1758-03-01,-3.713,3.858,Toronto,Canada,44.20N,80.50W
1758-04-01,3.551,6.337999999999999,Toronto,Canada,44.20N,80.50W
1758-05-01,10.505999999999998,3.669,Toronto,Canada,44.20N,80.50W
1758-06-01,16.384,3.828,Toronto,Canada,44.20N,80.50W
1758-07-01,18.513,4.705,Toronto,Canada,44.20N,80.50W
1758-08-01,16.456,3.181,Toronto,Canada,44.20N,80.50W
1758-09-01,12.406,2.229,Toronto,Canada,44.20N,80.50W
1758-10-01,3.706000000000001,6.216,Toronto,Canada,44.20N,80.50W
1758-11-01,0.5410000000000001,7.275,Toronto,Canada,44.20N,80.50W
1758-12-01,-6.319,4.378,Toronto,Canada,44.20N,80.50W
1759-01-01,-7.468,5.448,Toronto,Canada,44.20N,80.50W
1759-02-01,-5.736000000000001,6.395,Toronto,Canada,44.20N,80.50W
1759-03-01,-2.717,2.468,Toronto,Canada,44.20N,80.50W
1759-04-01,3.401,4.867,Toronto,Canada,44.20N,80.50W
1759-05-01,11.351,1.7819999999999998,Toronto,Canada,44.20N,80.50W
1759-06-01,16.581,3.022,Toronto,Canada,44.20N,80.50W
1759-07-01,17.069000000000006,2.227,Toronto,Canada,44.20N,80.50W
1759-08-01,17.635,4.766,Toronto,Canada,44.20N,80.50W
1759-09-01,14.044,3.284,Toronto,Canada,44.20N,80.50W
1759-10-01,7.517,3.103,Toronto,Canada,44.20N,80.50W
1759-11-01,0.4060000000000001,4.194,Toronto,Canada,44.20N,80.50W
1759-12-01,-8.818000000000003,7.627999999999999,Toronto,Canada,44.20N,80.50W
1760-01-01,-9.64,2.6,Toronto,Canada,44.20N,80.50W
1760-02-01,-7.159,3.669,Toronto,Canada,44.20N,80.50W
1760-03-01,-4.4030000000000005,3.798,Toronto,Canada,44.20N,80.50W
1760-04-01,4.207000000000002,3.851,Toronto,Canada,44.20N,80.50W
1760-05-01,10.894,2.875,Toronto,Canada,44.20N,80.50W
1760-06-01,15.512,2.483,Toronto,Canada,44.20N,80.50W
1760-08-01,18.58,4.431,Toronto,Canada,44.20N,80.50W
1760-09-01,13.398,4.197,Toronto,Canada,44.20N,80.50W
1760-10-01,6.0470000000000015,3.198,Toronto,Canada,44.20N,80.50W
1760-11-01,-0.048,2.384,Toronto,Canada,44.20N,80.50W
1760-12-01,-6.23,2.2030000000000003,Toronto,Canada,44.20N,80.50W
1761-01-01,-11.312,6.165,Toronto,Canada,44.20N,80.50W
1761-02-01,-7.617000000000001,2.939,Toronto,Canada,44.20N,80.50W
1761-03-01,-1.649,2.192,Toronto,Canada,44.20N,80.50W
1761-04-01,3.791,2.7,Toronto,Canada,44.20N,80.50W
1761-05-01,14.572,2.46,Toronto,Canada,44.20N,80.50W
1761-06-01,22.159,2.043,Toronto,Canada,44.20N,80.50W
1761-07-01,25.649,1.854,Toronto,Canada,44.20N,80.50W
1761-08-01,18.606,1.973,Toronto,Canada,44.20N,80.50W
1761-09-01,13.537,1.7,Toronto,Canada,44.20N,80.50W
1761-11-01,0.4680000000000002,2.927,Toronto,Canada,44.20N,80.50W
1761-12-01,-9.406,2.145,Toronto,Canada,44.20N,80.50W
1762-02-01,-7.385,2.53,Toronto,Canada,44.20N,80.50W
1762-03-01,-4.373,4.038,Toronto,Canada,44.20N,80.50W
1762-04-01,4.9830000000000005,2.6630000000000003,Toronto,Canada,44.20N,80.50W
1762-05-01,11.984000000000002,4.672,Toronto,Canada,44.20N,80.50W
1762-06-01,17.704,4.851,Toronto,Canada,44.20N,80.50W
1762-07-01,20.474,2.106,Toronto,Canada,44.20N,80.50W
1762-09-01,13.27,5.008,Toronto,Canada,44.20N,80.50W
1762-10-01,5.534000000000002,2.633,Toronto,Canada,44.20N,80.50W
1762-11-01,0.8730000000000002,1.6909999999999998,Toronto,Canada,44.20N,80.50W
1762-12-01,-5.12,4.293,Toronto,Canada,44.20N,80.50W
1763-01-01,-10.834,2.2880000000000003,Toronto,Canada,44.20N,80.50W
1763-02-01,-9.434,4.621,Toronto,Canada,44.20N,80.50W
1763-03-01,-4.964,4.316,Toronto,Canada,44.20N,80.50W
1763-04-01,3.848,1.721,Toronto,Canada,44.20N,80.50W
1763-05-01,10.839,2.115,Toronto,Canada,44.20N,80.50W
1763-06-01,16.397000000000002,3.806,Toronto,Canada,44.20N,80.50W
1763-08-01,18.304,2.231,Toronto,Canada,44.20N,80.50W
1763-09-01,13.508,1.87,Toronto,Canada,44.20N,80.50W
1763-11-01,-0.4010000000000002,2.8080000000000003,Toronto,Canada,44.20N,80.50W
1763-12-01,-4.101,2.194,Toronto,Canada,44.20N,80.50W
1764-01-01,-8.118,2.894,Toronto,Canada,44.20N,80.50W
1764-02-01,-4.76,2.286,Toronto,Canada,44.20N,80.50W
1764-03-01,-2.653,2.437,Toronto,Canada,44.20N,80.50W
1764-06-01,14.898,2.738,Toronto,Canada,44.20N,80.50W
1764-07-01,17.809,4.157,Toronto,Canada,44.20N,80.50W
1764-08-01,17.52,1.642,Toronto,Canada,44.20N,80.50W
1764-09-01,12.683,2.548,Toronto,Canada,44.20N,80.50W
1764-10-01,9.683,2.037,Toronto,Canada,44.20N,80.50W
1764-11-01,2.164,2.206,Toronto,Canada,44.20N,80.50W
1764-12-01,-1.6350000000000002,3.484,Toronto,Canada,44.20N,80.50W
1765-01-01,-8.11,4.497,Toronto,Canada,44.20N,80.50W
1765-02-01,-6.311,3.382,Toronto,Canada,44.20N,80.50W
1765-03-01,-1.344,2.738,Toronto,Canada,44.20N,80.50W
1765-04-01,5.654,1.87,Toronto,Canada,44.20N,80.50W
1765-05-01,12.0,2.177,Toronto,Canada,44.20N,80.50W
1765-07-01,18.494,3.463,Toronto,Canada,44.20N,80.50W
1765-08-01,18.39,2.422,Toronto,Canada,44.20N,80.50W
1765-09-01,13.894,1.866,Toronto,Canada,44.20N,80.50W
1765-10-01,6.899000000000001,1.619,Toronto,Canada,44.20N,80.50W
1765-11-01,1.58,3.5610000000000004,Toronto,Canada,44.20N,80.50W
1765-12-01,-4.643,2.267,Toronto,Canada,44.20N,80.50W
1766-01-01,-9.553,4.0680000000000005,Toronto,Canada,44.20N,80.50W
1766-02-01,-5.2010000000000005,2.428,Toronto,Canada,44.20N,80.50W
1766-03-01,-2.4490000000000003,2.651,Toronto,Canada,44.20N,80.50W
1766-04-01,4.484,3.337,Toronto,Canada,44.20N,80.50W
1766-05-01,11.98,2.039,Toronto,Canada,44.20N,80.50W
1766-06-01,17.554000000000002,5.545,Toronto,Canada,44.20N,80.50W
1766-07-01,18.975,3.08,Toronto,Canada,44.20N,80.50W
1766-08-01,19.381,2.539,Toronto,Canada,44.20N,80.50W
1766-09-01,15.633,2.872,Toronto,Canada,44.20N,80.50W
1766-10-01,7.200000000000001,1.958,Toronto,Canada,44.20N,80.50W
1766-11-01,2.5610000000000004,2.945,Toronto,Canada,44.20N,80.50W
1766-12-01,-5.34,2.609,Toronto,Canada,44.20N,80.50W
1767-01-01,-8.847999999999997,4.532,Toronto,Canada,44.20N,80.50W
1767-02-01,-7.49,6.412999999999999,Toronto,Canada,44.20N,80.50W
1767-03-01,-2.2920000000000003,4.768,Toronto,Canada,44.20N,80.50W
1767-04-01,3.966,2.762,Toronto,Canada,44.20N,80.50W
1767-05-01,10.582,1.88,Toronto,Canada,44.20N,80.50W
1767-07-01,18.934,2.7430000000000003,Toronto,Canada,44.20N,80.50W
1767-08-01,19.984,1.817,Toronto,Canada,44.20N,80.50W
1767-09-01,13.768,2.546,Toronto,Canada,44.20N,80.50W
1767-10-01,7.492999999999999,2.002,Toronto,Canada,44.20N,80.50W
1767-11-01,2.422,4.71,Toronto,Canada,44.20N,80.50W
1767-12-01,-6.428999999999999,3.528,Toronto,Canada,44.20N,80.50W
1768-01-01,-9.434,6.712999999999999,Toronto,Canada,44.20N,80.50W
1768-02-01,-5.988,8.225,Toronto,Canada,44.20N,80.50W
1768-03-01,-4.843999999999999,4.6930000000000005,Toronto,Canada,44.20N,80.50W
1768-04-01,2.495,1.857,Toronto,Canada,44.20N,80.50W
1768-05-01,10.199,2.198,Toronto,Canada,44.20N,80.50W
1768-06-01,15.171,2.9560000000000004,Toronto,Canada,44.20N,80.50W
1768-07-01,18.357,3.233,Toronto,Canada,44.20N,80.50W
1768-08-01,17.587,1.596,Toronto,Canada,44.20N,80.50W
1768-09-01,13.319,2.833,Toronto,Canada,44.20N,80.50W
1768-10-01,6.5390000000000015,3.564,Toronto,Canada,44.20N,80.50W
1768-11-01,-0.0109999999999996,4.266,Toronto,Canada,44.20N,80.50W
1768-12-01,-5.689,5.818,Toronto,Canada,44.20N,80.50W
1769-01-01,-7.822,6.442,Toronto,Canada,44.20N,80.50W
1769-02-01,-8.323,2.957,Toronto,Canada,44.20N,80.50W
1769-03-01,-3.623,4.427,Toronto,Canada,44.20N,80.50W
1769-04-01,4.851,3.757,Toronto,Canada,44.20N,80.50W
1769-05-01,12.13,5.609,Toronto,Canada,44.20N,80.50W
1769-06-01,18.368,2.374,Toronto,Canada,44.20N,80.50W
1769-07-01,19.888,3.765,Toronto,Canada,44.20N,80.50W
1769-08-01,18.54,3.953,Toronto,Canada,44.20N,80.50W
1769-09-01,14.247,1.703,Toronto,Canada,44.20N,80.50W
1769-10-01,4.984,2.253,Toronto,Canada,44.20N,80.50W
1769-11-01,-1.1949999999999998,1.6269999999999998,Toronto,Canada,44.20N,80.50W
1769-12-01,-6.785,3.172,Toronto,Canada,44.20N,80.50W
1770-01-01,-9.131,5.449,Toronto,Canada,44.20N,80.50W
1770-02-01,-7.028,3.75,Toronto,Canada,44.20N,80.50W
1770-03-01,-5.428000000000001,3.417,Toronto,Canada,44.20N,80.50W
1770-04-01,5.0550000000000015,7.68,Toronto,Canada,44.20N,80.50W
1770-05-01,11.121,1.867,Toronto,Canada,44.20N,80.50W
1770-06-01,16.342,3.547,Toronto,Canada,44.20N,80.50W
1770-07-01,18.53700000000001,5.433,Toronto,Canada,44.20N,80.50W
1770-08-01,17.974,3.2260000000000004,Toronto,Canada,44.20N,80.50W
1770-09-01,13.618,2.858,Toronto,Canada,44.20N,80.50W
1770-10-01,6.234000000000001,1.79,Toronto,Canada,44.20N,80.50W
1770-11-01,1.2760000000000002,5.37,Toronto,Canada,44.20N,80.50W
1770-12-01,-4.398,3.188,Toronto,Canada,44.20N,80.50W
1771-01-01,-4.768,6.765,Toronto,Canada,44.20N,80.50W
1771-02-01,-9.906,2.479,Toronto,Canada,44.20N,80.50W
1771-03-01,-3.0700000000000003,3.81,Toronto,Canada,44.20N,80.50W
1771-04-01,3.911000000000001,4.14,Toronto,Canada,44.20N,80.50W
1771-05-01,12.279000000000002,6.765,Toronto,Canada,44.20N,80.50W
1771-06-01,17.406,2.207,Toronto,Canada,44.20N,80.50W
1771-07-01,19.187,1.892,Toronto,Canada,44.20N,80.50W
1771-08-01,19.646,2.415,Toronto,Canada,44.20N,80.50W
1771-09-01,14.163,1.803,Toronto,Canada,44.20N,80.50W
1771-10-01,9.473,1.7080000000000002,Toronto,Canada,44.20N,80.50W
1771-11-01,2.29,1.658,Toronto,Canada,44.20N,80.50W
1771-12-01,-5.823,2.8160000000000003,Toronto,Canada,44.20N,80.50W
1772-01-01,-8.579,7.336,Toronto,Canada,44.20N,80.50W
1772-02-01,-8.016,5.511,Toronto,Canada,44.20N,80.50W
1772-03-01,-5.582999999999999,2.699,Toronto,Canada,44.20N,80.50W
1772-04-01,5.03,2.769,Toronto,Canada,44.20N,80.50W
1772-05-01,10.688,2.103,Toronto,Canada,44.20N,80.50W
1772-06-01,16.378,4.027,Toronto,Canada,44.20N,80.50W
1772-07-01,19.867,2.76,Toronto,Canada,44.20N,80.50W
1772-08-01,18.594,2.199,Toronto,Canada,44.20N,80.50W
1772-09-01,12.75,2.227,Toronto,Canada,44.20N,80.50W
1772-10-01,8.497,2.442,Toronto,Canada,44.20N,80.50W
1772-11-01,2.8680000000000003,2.805,Toronto,Canada,44.20N,80.50W
1772-12-01,-1.294,3.283,Toronto,Canada,44.20N,80.50W
1773-01-01,-8.45,3.214,Toronto,Canada,44.20N,80.50W
1773-02-01,-10.144,2.97,Toronto,Canada,44.20N,80.50W
1773-03-01,-3.013,1.972,Toronto,Canada,44.20N,80.50W
1773-04-01,5.4910000000000005,3.415,Toronto,Canada,44.20N,80.50W
1773-05-01,13.239,2.316,Toronto,Canada,44.20N,80.50W
1773-06-01,17.112000000000002,2.182,Toronto,Canada,44.20N,80.50W
1773-07-01,20.058,1.912,Toronto,Canada,44.20N,80.50W
1773-08-01,18.666,1.7009999999999998,Toronto,Canada,44.20N,80.50W
1773-09-01,15.385000000000002,2.11,Toronto,Canada,44.20N,80.50W
1773-10-01,8.440000000000001,2.16,Toronto,Canada,44.20N,80.50W
1773-11-01,0.1459999999999999,4.739,Toronto,Canada,44.20N,80.50W
1773-12-01,-2.2330000000000005,4.744,Toronto,Canada,44.20N,80.50W
1774-01-01,-10.966,6.318,Toronto,Canada,44.20N,80.50W
1774-02-01,-6.875,5.019,Toronto,Canada,44.20N,80.50W
1774-03-01,-2.357,2.548,Toronto,Canada,44.20N,80.50W
1774-04-01,8.030000000000001,2.06,Toronto,Canada,44.20N,80.50W
1774-06-01,17.622999999999994,2.738,Toronto,Canada,44.20N,80.50W
1774-07-01,20.511000000000006,3.13,Toronto,Canada,44.20N,80.50W
1774-08-01,18.986,2.461,Toronto,Canada,44.20N,80.50W
1774-09-01,13.775,2.984,Toronto,Canada,44.20N,80.50W
1774-10-01,9.084,2.728,Toronto,Canada,44.20N,80.50W
1774-11-01,0.7580000000000002,5.33,Toronto,Canada,44.20N,80.50W
1774-12-01,-6.542000000000001,2.968,Toronto,Canada,44.20N,80.50W
1775-01-01,-5.43,3.378,Toronto,Canada,44.20N,80.50W
1775-02-01,-4.002,3.43,Toronto,Canada,44.20N,80.50W
1775-03-01,-0.3730000000000002,1.635,Toronto,Canada,44.20N,80.50W
1775-04-01,4.126,1.385,Toronto,Canada,44.20N,80.50W
1775-05-01,13.1,2.015,Toronto,Canada,44.20N,80.50W
1775-06-01,15.815,4.461,Toronto,Canada,44.20N,80.50W
1775-07-01,19.453,1.238,Toronto,Canada,44.20N,80.50W
1775-08-01,18.31,1.487,Toronto,Canada,44.20N,80.50W
1775-09-01,13.165,2.157,Toronto,Canada,44.20N,80.50W
1775-10-01,8.105,1.809,Toronto,Canada,44.20N,80.50W
1775-11-01,3.69,3.077,Toronto,Canada,44.20N,80.50W
1775-12-01,-6.276,2.074,Toronto,Canada,44.20N,80.50W
1776-01-01,-9.715,5.742000000000001,Toronto,Canada,44.20N,80.50W
1776-02-01,-7.235,3.676,Toronto,Canada,44.20N,80.50W
1776-03-01,-4.066,2.427,Toronto,Canada,44.20N,80.50W
1776-04-01,3.893,1.759,Toronto,Canada,44.20N,80.50W
1776-05-01,10.382,3.399,Toronto,Canada,44.20N,80.50W
1776-06-01,17.544999999999998,2.036,Toronto,Canada,44.20N,80.50W
1776-07-01,18.488,2.44,Toronto,Canada,44.20N,80.50W
1776-08-01,19.092,2.872,Toronto,Canada,44.20N,80.50W
1776-09-01,14.023,1.875,Toronto,Canada,44.20N,80.50W
1776-10-01,7.315,2.176,Toronto,Canada,44.20N,80.50W
1776-11-01,2.093,4.683,Toronto,Canada,44.20N,80.50W
1776-12-01,-3.5280000000000005,2.526,Toronto,Canada,44.20N,80.50W
1777-01-01,-4.712,2.97,Toronto,Canada,44.20N,80.50W
1777-02-01,-6.162999999999999,4.221,Toronto,Canada,44.20N,80.50W
1777-03-01,-2.697,1.985,Toronto,Canada,44.20N,80.50W
1777-04-01,2.66,2.091,Toronto,Canada,44.20N,80.50W
1777-05-01,10.535,1.519,Toronto,Canada,44.20N,80.50W
1777-06-01,15.311,2.597,Toronto,Canada,44.20N,80.50W
1777-07-01,16.487000000000002,1.897,Toronto,Canada,44.20N,80.50W
1777-08-01,17.867,1.6469999999999998,Toronto,Canada,44.20N,80.50W
1777-09-01,13.255999999999998,2.636,Toronto,Canada,44.20N,80.50W
1777-10-01,6.105,3.129,Toronto,Canada,44.20N,80.50W
1777-11-01,-0.1309999999999997,2.061,Toronto,Canada,44.20N,80.50W
1777-12-01,-5.7700000000000005,1.878,Toronto,Canada,44.20N,80.50W
1778-01-01,-7.776,1.895,Toronto,Canada,44.20N,80.50W
1778-02-01,-4.919,3.633,Toronto,Canada,44.20N,80.50W
1778-03-01,-4.3900000000000015,2.893,Toronto,Canada,44.20N,80.50W
1778-04-01,6.774000000000001,2.206,Toronto,Canada,44.20N,80.50W
1778-05-01,11.206,1.5590000000000002,Toronto,Canada,44.20N,80.50W
1778-06-01,14.874,3.704,Toronto,Canada,44.20N,80.50W
1778-09-01,15.822,2.073,Toronto,Canada,44.20N,80.50W
1778-10-01,7.596,4.468999999999999,Toronto,Canada,44.20N,80.50W
1778-11-01,-0.5999999999999996,3.043,Toronto,Canada,44.20N,80.50W
1778-12-01,-6.791,2.758,Toronto,Canada,44.20N,80.50W
1779-01-01,-9.009,2.776,Toronto,Canada,44.20N,80.50W
1779-02-01,-4.9,4.349,Toronto,Canada,44.20N,80.50W
1779-03-01,-2.684,3.149,Toronto,Canada,44.20N,80.50W
1779-04-01,5.974,2.6180000000000003,Toronto,Canada,44.20N,80.50W
1779-05-01,14.579,2.378,Toronto,Canada,44.20N,80.50W
1779-06-01,15.594,2.5660000000000003,Toronto,Canada,44.20N,80.50W
1779-07-01,18.19400000000001,2.138,Toronto,Canada,44.20N,80.50W
1779-08-01,18.189,2.537,Toronto,Canada,44.20N,80.50W
1779-09-01,14.729,2.294,Toronto,Canada,44.20N,80.50W
1779-10-01,7.793000000000001,2.8560000000000003,Toronto,Canada,44.20N,80.50W
1779-11-01,1.0420000000000005,2.393,Toronto,Canada,44.20N,80.50W
1779-12-01,-6.269,4.101,Toronto,Canada,44.20N,80.50W
1780-01-01,-7.497999999999998,4.413,Toronto,Canada,44.20N,80.50W
1780-02-01,-5.841,3.133,Toronto,Canada,44.20N,80.50W
1780-03-01,-2.823,2.532,Toronto,Canada,44.20N,80.50W
1780-04-01,10.869000000000002,3.342,Toronto,Canada,44.20N,80.50W
1780-05-01,17.022000000000002,2.591,Toronto,Canada,44.20N,80.50W
1780-06-01,18.737,2.59,Toronto,Canada,44.20N,80.50W
1780-07-01,21.214,2.23,Toronto,Canada,44.20N,80.50W
1780-08-01,17.928,2.323,Toronto,Canada,44.20N,80.50W
1781-01-01,-6.07,3.769,Toronto,Canada,44.20N,80.50W
1781-02-01,-6.777,4.805,Toronto,Canada,44.20N,80.50W
1781-03-01,-2.734,1.971,Toronto,Canada,44.20N,80.50W
1781-04-01,3.3990000000000005,2.049,Toronto,Canada,44.20N,80.50W
1781-05-01,11.784,2.934,Toronto,Canada,44.20N,80.50W
1781-06-01,15.955,2.087,Toronto,Canada,44.20N,80.50W
1781-07-01,20.123,3.355,Toronto,Canada,44.20N,80.50W
1781-08-01,19.232,1.5719999999999998,Toronto,Canada,44.20N,80.50W
1781-09-01,12.634,3.035,Toronto,Canada,44.20N,80.50W
1781-10-01,7.676,1.3119999999999998,Toronto,Canada,44.20N,80.50W
1781-11-01,0.5800000000000001,2.331,Toronto,Canada,44.20N,80.50W
1781-12-01,-4.34,3.051,Toronto,Canada,44.20N,80.50W
1782-01-01,-10.361,2.226,Toronto,Canada,44.20N,80.50W
1782-02-01,-9.041,2.943,Toronto,Canada,44.20N,80.50W
1782-03-01,-5.38,2.535,Toronto,Canada,44.20N,80.50W
1782-04-01,5.894,2.024,Toronto,Canada,44.20N,80.50W
1782-05-01,12.278,3.2260000000000004,Toronto,Canada,44.20N,80.50W
1782-06-01,17.997999999999994,2.702,Toronto,Canada,44.20N,80.50W
1782-07-01,18.544,4.343,Toronto,Canada,44.20N,80.50W
1782-08-01,20.03,2.398,Toronto,Canada,44.20N,80.50W
1782-09-01,15.148,3.17,Toronto,Canada,44.20N,80.50W
1782-10-01,6.189,3.968,Toronto,Canada,44.20N,80.50W
1782-11-01,-0.4339999999999997,4.567,Toronto,Canada,44.20N,80.50W
1782-12-01,-6.155,4.625,Toronto,Canada,44.20N,80.50W
1783-01-01,-10.372,3.132,Toronto,Canada,44.20N,80.50W
1783-02-01,-5.742000000000001,4.009,Toronto,Canada,44.20N,80.50W
1783-03-01,-3.556,2.761,Toronto,Canada,44.20N,80.50W
1783-04-01,4.417000000000002,1.897,Toronto,Canada,44.20N,80.50W
1783-05-01,12.423,2.901,Toronto,Canada,44.20N,80.50W
1783-06-01,18.244,2.312,Toronto,Canada,44.20N,80.50W
1783-07-01,18.354,1.715,Toronto,Canada,44.20N,80.50W
1783-08-01,18.596,1.911,Toronto,Canada,44.20N,80.50W
1783-09-01,11.718,2.693,Toronto,Canada,44.20N,80.50W
1783-10-01,5.521000000000001,2.614,Toronto,Canada,44.20N,80.50W
1783-11-01,-2.27,2.446,Toronto,Canada,44.20N,80.50W
1783-12-01,-6.024,2.865,Toronto,Canada,44.20N,80.50W
1784-01-01,-9.916,8.846,Toronto,Canada,44.20N,80.50W
1784-02-01,-11.345999999999998,2.7310000000000003,Toronto,Canada,44.20N,80.50W
1784-03-01,-4.417,2.8280000000000003,Toronto,Canada,44.20N,80.50W
1784-04-01,2.6250000000000004,2.186,Toronto,Canada,44.20N,80.50W
